news_id,news_title,review_title,rating,num_satisfactory
story_reviews_01202,Reuters Health,"Zinc will help your cold, at least a little",3,6
story_reviews_01203,Reuters Health,Women on bone drugs have less colon cancer: study,4,8
story_reviews_01204,Health Day,Popular Bone Drugs Linked to Reduced Colon Cancer Risk,3,6
story_reviews_01205,The Washington Post,Can relaxation drinks put you to sleep?,4,7
story_reviews_01206,WebMD,Berries May Ward Off Parkinson’s Disease,1,1
story_reviews_01207,Los Angeles Times,Creatine supplements may benefit women with knee osteoarthritis,2,2
story_reviews_01208,WebMD,Clot-Busting Drug May Prevent Disability From Mild Stroke,3,6
story_reviews_01209,The New York Times,Lymph Node Study Shakes Pillar of Breast Cancer Care,5,9
story_reviews_01210,The Washington Post,Breast-cancer study questions lymph node removal,4,7
story_reviews_01211,CNN,New research raises hopes in quest to find universal flu vaccine,3,4
story_reviews_01212,Reuters Health,Heart failure therapy twice as effective in women,2,2
story_reviews_01213,USA Today,Early breast cancers may need less lymph node surgery,4,7
story_reviews_01214,WebMD,Is Chocolate the Next Super Food?,2,4
story_reviews_01215,Health Day,"Processed, Fatty Foods May Dumb Down Your Kids: Study",2,4
story_reviews_01216,NPR,FDA Approves First Drug To Prevent Preterm Births,5,9
story_reviews_01217,Health Day,Restrictive Diet May Reduce ADHD Symptoms,3,6
story_reviews_01218,Los Angeles Times,Osteoporosis medication extends life by five years,0,0
story_reviews_01219,WebMD,Study: ADHD Diet Helps Reduce Symptoms,2,4
story_reviews_01220,WebMD,HPV Shot Prevents Genital Warts in Boys and Men,3,6
story_reviews_01221,HealthDay,Gardasil Vaccine Guards Against HPV in Boys,3,5
story_reviews_01222,Reuters Health,Scientists look to stem cells to mend broken hearts,0,0
story_reviews_01223,Orlando Sentinel,Study: Proton treatment for prostate cancer results in few complications,2,3
story_reviews_01224,NPR,Doctor Challenges Cause Of MS And Treatment,3,5
story_reviews_01225,NPR,CDC To Doctors: Anti-HIV Pill No Magic Bullet Against Virus,5,9
story_reviews_01226,Reuters Health,"Extra calcium, vitamin D no bone booster for men",4,7
story_reviews_01227,Reuters Health,New U.S. analysis backs annual breast screening,1,1
story_reviews_01228,Los Angeles Times,Breast cancer drug may slow lung cancer’s march,2,3
story_reviews_01229,Reuters Health,Blocking “rogue gene” may stop cancer spread: study,2,2
story_reviews_01230,WebMD,Deep Brain Stimulation for Stubborn Hypertension,3,5
story_reviews_01231,Health Day,Deep Brain Stimulation Might Ease Tough-to-Treat Hypertension,3,5
story_reviews_01232,Reuters Health,Short-term pill-free therapy may help insomniacs,4,6
story_reviews_01233,The Denver Post,Coconuts are busting out all over,1,2
story_reviews_01234,Health Day,Pain Patches Making Gains in U.S.,2,4
story_reviews_01235,The Wall Street Journal,Sluggish? Confused? Vitamin B12 May Be Low,2,4
story_reviews_01236,The New York Times,Close Look at Orthotics Raises a Welter of Doubts,2,4
story_reviews_01237,CNN,Study: Fatty acids can help ease PMS symptoms,3,4
story_reviews_01238,WebMD,Antidepressant May Help Ease Hot Flashes,4,7
story_reviews_01239,The Washington Post,Antidepressants relieve hot flashes,2,3
story_reviews_01240,Los Angeles Times,Alternative treatments for diabetes — do they work?,4,7
story_reviews_01241,The Denver Post,Anti-Gravity Treadmill helps injured get moving again,1,1
story_reviews_01242,NPR,"Antibiotics Defeat Ear Infections In Little Kids, Studies Find",4,7
story_reviews_01243,CNN,"Antibiotics speed up recovery from ear infections in young children, studies show",4,7
story_reviews_01244,Los Angeles Times,New studies say antibiotics are good for infants with confirmed ear infections,4,7
story_reviews_01245,The Washington Post,"Studies show that for kids’ ear infections, antibiotics work better than waiting",1,1
story_reviews_01246,Los Angeles Times,Prenatal blood test for Down syndrome shows high level of accuracy,3,4
story_reviews_01247,WebMD,Progress Toward Blood Test for Down Syndrome,5,9
story_reviews_01248,Reuters Health,Vaccine sharply cuts rate of shingles: study,3,6
story_reviews_01249,Health Day,Shingles Vaccine Looks Like a Safe Bet for Seniors: Study,5,9
story_reviews_01250,WebMD,Shingles Vaccine Cuts Disease Risk 55%,4,7
story_reviews_01251,Los Angeles Times,Stem cell therapy for macular degeneration,3,5
story_reviews_01252,Reuters Health,Prozac shows promise in recovery from stroke,3,5
story_reviews_01253,Chicago Tribune,A crystal ball for the spine,2,2
story_reviews_01254,WebMD,2 Weeks of Antibiotic Therapy Relieves IBS,2,4
story_reviews_01255,Associated Press,"Antibiotic eases common stomach pain, studies find",4,8
story_reviews_01256,Health Day,Experimental Drug Helps Fight Aggressive Breast Cancer: Report,4,7
story_reviews_01257,The Wall Street Journal,New Breast Cancer Drug Found Deep In the Sea,4,7
story_reviews_01258,The Wall Street Journal,Injecting Migraine Pain Away,3,6
story_reviews_01259,Los Angeles Times,Study finds overuse of implanted defibrillators,4,8
story_reviews_01260,The Wall Street Journal,More Than 22% of Heart-Device Implantations Aren’t In Line With Guidelines,3,5
story_reviews_01261,CNN,New test under development could find single cancer cell in blood,2,3
story_reviews_01262,Associated Press,J&J joins development of blood test that can spot 1 cancer cell in a billion healthy ones,4,7
story_reviews_01263,Reuters Health,More signs lung cancer screening could save lives,4,7
story_reviews_01264,Associated Press,Experiments test if implant can block sleep apnea,2,3
story_reviews_01265,NPR,Don’t Stay Up Waiting For A Pill To Fight Jet Lag,4,6
story_reviews_01266,Reuters Health,"Moms who take folic acid, iron have smarter kids",2,3
story_reviews_01267,USA Today,Study: Stroke deaths higher where fried fish aplenty,5,7
story_reviews_01268,CNN,Dyslexia: Scanning the brain for clues,4,7
story_reviews_01269,Health Day,Does ‘Club Drug’ Ecstasy Have Therapeutic Value?,1,1
story_reviews_01270,Los Angeles Times,Vaginal steam bath finds a place among Southern California spa options,4,7
story_reviews_01271,Los Angeles Times,The Healthy Skeptic: telomerase activators,3,5
story_reviews_01272,WebMD,Brain Scans Predict Dyslexia Improvements,1,2
story_reviews_01273,The Wall Street Journal,"Circulation Solutions: Varicose veins can be disabling, but new remedies are easing removal",3,6
story_reviews_01274,Reuters Health,Brain scans predict which dyslexics will read,0,0
story_reviews_01275,The New York Times,Remedies: Honey for Coughing,3,5
story_reviews_01276,CNN,FDA rejects Avastin as breast cancer therapy,4,6
story_reviews_01277,Reuters Health,German doctors declare “cure” in HIV patient,4,7
story_reviews_01278,Los Angeles Times,Weighing effectiveness versus risk in obesity drugs,2,4
story_reviews_01279,Health Day,Acupuncture Might Treat Certain Kind of Lazy Eye,3,6
story_reviews_01280,WebMD,Acupuncture May Help Lazy Eye,3,6
story_reviews_01281,Los Angeles Times,Drug’s benefit to younger breast cancer patients in question,3,6
story_reviews_01282,Health Day,Bone Drug Zometa Flops Overall as Breast Cancer Treatment,5,9
story_reviews_01283,Los Angeles Times,Baby aspirin linked to reduced cancer deaths,4,7
story_reviews_01284,NPR,A daily aspirin to prevent cancer? Maybe.,4,7
story_reviews_01285,Associated Press,"Aspirin may cut cancer deaths, but caution urged",5,9
story_reviews_01286,Reuters Health,Study finds daily aspirin cuts many cancer risks,2,2
story_reviews_01287,The New York Times,"Aspirin Helps in Reducing Cancer Deaths, a Study Finds",3,5
story_reviews_01288,WebMD,Aspirin Cuts Death Rate From Several Common Cancers,3,5
story_reviews_01289,Health Day,Daily Aspirin Linked to Steep Drop in Cancer Risk,3,5
story_reviews_01290,Associated Press,"Warm, beating hearts offer new hope for transplants",3,5
story_reviews_01291,Health Day,Gene Therapy Corrected Rare Bleeding Disorder: Study,4,6
story_reviews_01292,Reuters Health,Brain scans accurate at spotting autism: U.S. study,1,2
story_reviews_01293,CNN,Researchers one step closer to potential autism test,3,6
story_reviews_01294,Reuters Health,Study links finger length to prostate cancer risk,0,0
story_reviews_01295,The Philadelphia Inquirer,U.S. panel triples Vitamin D intake guideline,4,7
story_reviews_01296,The New York Times,Report Questions Need for 2 Diet Supplements,5,8
story_reviews_01297,Associated Press,"Report: A bit more vitamin D is good, not too much",5,8
story_reviews_01298,Health Day,Cancer History Should Consider MRI: Study,1,1
story_reviews_01299,The Wall Street Journal,FDA Questions Using Avodart to Cut Prostate Cancer Risk,3,4
story_reviews_01300,Reuters Health,Robotic assist eases less-invasive hysterectomies,4,7
story_reviews_01301,Health Day,Implanted Heart Devices Have ‘Real-World’ Benefits: Study,2,3
story_reviews_01302,Los Angeles Times,Pill shows a drop of up to 70% in HIV infection risk,4,7
story_reviews_01303,The New York Times,2 Treatments for Retinas Make Gains,3,4
story_reviews_01304,Reuters Health,Pomegranate juice could help kidney patients,5,9
story_reviews_01306,WebMD,Musical Exercise Program Cuts Falls in Elderly,1,1
story_reviews_01307,WebMD,Fruits and Vegetables May Prolong Your Life,1,1
story_reviews_01308,The New York Times,"In Small Test, Experimental Prostate Drug Shows Promise",3,5
story_reviews_01309,USA Today,New drug ‘may turn back the clock on heart disease’,2,4
story_reviews_01310,Associated Press,Next big thing? Big cholesterol drop with new drug,4,8
story_reviews_01311,Health Day,Experimental Drug Raises Good Cholesterol Levels in Early Trial,4,6
story_reviews_01312,CNN,New drug promising against cholesterol,3,5
story_reviews_01313,Los Angeles Times,Experimental drug could replace burdensome anti-stroke treatment warfarin,4,7
story_reviews_01314,The New York Times,The Downside of a Cancer Study Extolling CT Scans,5,10
story_reviews_01315,Health Day,Gene Therapy Shows Potential Against Heart Failure,2,3
story_reviews_01316,The Wall Street Journal,Heart Device Cuts Death Rate,5,9
story_reviews_01317,USA Today,New pill prevents strokes with less bleeding risk for atrial fib patients,4,7
story_reviews_01318,Associated Press,Study: New blood thinner works as well as Coumadin,4,7
story_reviews_01319,Los Angeles Times,Pacemaker-like device combined with defibrillator reduces deaths in mild heart failure by 29%,3,6
story_reviews_01320,Reuters Health,Bypass patients can benefit from a few drinks: study,0,0
story_reviews_01321,NPR,Probiotics May Help Soothe The Stomach,3,5
story_reviews_01322,The New York Times,Prostate Cancer Drug Gets Lukewarm Review,3,5
story_reviews_01323,Health Day,Special Infant Formula Might Help Shield Babies from Type 1 Diabetes,4,7
story_reviews_01324,Health Day,"Higher Statin Doses Linked to Fewer Heart Attacks, Stroke",3,6
story_reviews_01325,Los Angeles Times,Doctors suggest that women hit pause button on osteoporosis drugs,3,4
story_reviews_01326,Los Angeles Times,Vitamin B and its role in improving memory,4,8
story_reviews_01327,CNN,"Topical rub eases kids’ cold symptoms, study says",4,7
story_reviews_01328,The New York Times,"CT Scans Can Reduce Lung Cancer Deaths, Study Finds",4,7
story_reviews_01329,USA Today,Study: CT scans can reduce lung cancer deaths by 20%,3,6
story_reviews_01330,Associated Press,"Special CT scans cut lung cancer deaths in major study, but questions remain about screening",4,7
story_reviews_01331,Reuters Health,“Spiral” CT scans reduce smoker deaths: study,3,5
story_reviews_01332,Reuters Health,Retinal implant trial helps blind people see shapes,1,2
story_reviews_01333,WebMD,Beet Juice Good for Brain,2,2
story_reviews_01334,Health Day,MRI Images May Pinpoint Time of Stroke,4,7
story_reviews_01336,Reuters Health,Diabetes drugs may help control lung cancer: study,3,5
story_reviews_01337,NPR,Train The Brain: Using Neurofeedback To Treat ADHD,4,8
story_reviews_01338,The Philadelphia Inquirer,Researchers at Philadelphia conference announce progress toward noninvasive colon cancer test,2,4
story_reviews_01339,The New York Times,New DNA Tests Aimed at Reducing Colon Cancer,3,6
story_reviews_01340,Health Day,Noninvasive Test for Colon Cancer Shows Promise in Early Trial,3,6
story_reviews_01341,WebMD,New Portable Scanner for Breast Cancer,2,3
story_reviews_01342,WebMD,New Colon Cancer Screening Test in the Works,3,5
story_reviews_01343,The New York Times,Do Cortisone Shots Actually Make Things Worse?,5,9
story_reviews_01344,CNN,POM-boozled: Do health drinks live up to their labels?,4,7
story_reviews_01345,Associated Press,More not always better with in vitro fertilization,4,8
story_reviews_01346,HealthDay,Bitter Taste Receptors Found in Lungs May Aid Asthma Patients,0,0
story_reviews_01347,Los Angeles Times,"Science working to create workable, safe blood substitutes",4,8
story_reviews_01348,HealthDay,Aspirin May Help Patients Beat Prostate Cancer,3,4
story_reviews_01349,WebMD,Baking Soda Boosts Athletic Performance,0,0
story_reviews_01350,WebMD,Aspirin May Cut Prostate Cancer Deaths,3,5
story_reviews_01351,The Wall Street Journal,Fish Oil Study Finds Little Benefit for Pregnant Women,4,8
story_reviews_01352,The New York Times,Fish Oil Use in Pregnancy Didnâ€™t Make Babies Smart,3,5
story_reviews_01353,NPR,Experimental Therapy For Sore Heels Has Skeptics,4,8
story_reviews_01354,WebMD,Vitamin B12 Linked to Lower Alzheimerâ€™s Risk,2,2
story_reviews_01355,WebMD,Statin Drugs May Cut Risk of Colorectal Cancer,2,3
story_reviews_01356,Reuters Health,Statin drugs may lower colon cancer risk: study,1,1
story_reviews_01357,Reuters Health,Viagra may help heart effects of muscular dystrophy,2,3
story_reviews_01358,CNN Health,Study: Vitamin B12 may help ward off Alzheimer’s,4,5
story_reviews_01359,Los Angeles Times,Older women with healthy bones may not need frequent bone scans,2,4
story_reviews_01360,WebMD,New Views on Frequency of Osteoporosis Screening,3,5
story_reviews_01361,HealthDay,Study Suggests Osteoporosis Drug Might Treat Loss of Bone in Jaw,2,4
story_reviews_01362,HealthDay,MRI Might Screen for Autism,1,1
story_reviews_01363,Reuters Health,Protein urine test may signal prostate cancer,2,3
story_reviews_01364,Orlando Sentinel,Eating watermelon could lower your blood pressure,2,2
story_reviews_01365,The New York Times,Hormone Replacement for Men? Perhaps,4,7
story_reviews_01366,The Wall Street Journal,Study Points to New Prostate Drug,3,6
story_reviews_01367,Reuters Health,"Erbitux may help fight breast cancer, claims study",4,6
story_reviews_01368,Reuters Health,Special Report: Life and death in the age of the bionic heart,2,4
story_reviews_01369,WebMD,Drug Extends Prostate Cancer Survival,1,1
story_reviews_01370,The Boston Globe,Doctors study osteoporosis screening and treatment choices to lessen risk of fractures,4,7
story_reviews_01371,The Wall Street Journal,How To Help People Lose Weight? Give â€˜Em Free Meals and Money!,3,6
story_reviews_01372,TIME,Study O.K.’s Light Drinking During Pregnancy. Too Good to Be True?,4,5
story_reviews_01373,Reuters Health,Colonoscopy may miss more than 7 percent of cancers,4,8
story_reviews_01374,WebMD,Seizure and Pain Drug May Treat Hot Flashes,4,7
story_reviews_01375,The New York Times,Neurofeedback Gains Popularity and Lab Attention,4,7
story_reviews_01376,The Wall Street Journal,Some Doctors Question New Cancer Treatment,5,9
story_reviews_01377,WebMD,Light Drinking During Pregnancy: No Harm to Baby?,3,5
story_reviews_01378,NPR,"Surgery For Sinus Misery: Better, But Still No Cure",4,7
story_reviews_01379,Reuters Health,New method could make IVF more effective,0,0
story_reviews_01380,Hartford Courant,Study Finds Hormone Therapy Helpful For Cystic Fibrosis,3,5
story_reviews_01381,Reuters Health,Study hints multivitamins aid women’s heart health,3,5
story_reviews_01382,The New York Times,Mammogram Benefit Seen for Women in Their 40s,4,7
story_reviews_01383,HealthDay,IUD Proposed to Treat Uterine Cancer,5,9
story_reviews_01384,Los Angeles Times,Swedish mammography study sows more confusion about screening for breast cancer,5,9
story_reviews_01385,AP Associated Press,New mammogram study stirs debate for women in 40s,5,8
story_reviews_01386,HealthDay,"Mammograms Save Lives for Women in Their 40s, Study Says",2,2
story_reviews_01387,The New York Times,Simplifying the Decision for a Prostate Screening,4,7
story_reviews_01388,WebMD,New Drug Helps Treatment-Resistant Arthritis,2,3
story_reviews_01389,WebMD,IUDs May Help Treat Endometrial Cancer,4,8
story_reviews_01390,HealthDay,"Experimental Test May Spot Prostate Cancer Earlier, More Accurately",1,2
story_reviews_01391,Reuters Health,Can lasers help you stop smoking? Check the data,5,9
story_reviews_01392,The Wall Street Journal,A Genetic Test for Prospective Parents,3,6
story_reviews_01393,USA Today,"Cartilage regeneration builds a new knee, from the inside",2,4
story_reviews_01394,NPR,A No-Cringe Fix? Filling Cavities Without The Drill,2,2
story_reviews_01395,HealthDay,"In Test of Stents, Old Standby Wins Out",4,7
story_reviews_01396,The Philadelphia Inquirer,New study widens debate on the value of mammograms,5,9
story_reviews_01397,CNN Health,Study questions benefit of mammograms in women over 50,3,5
story_reviews_01398,The New York Times,Mammogramsâ€™ Value in Cancer Fight at Issue,5,9
story_reviews_01399,WebMD,Mammograms Less Effective Than Believed,5,9
story_reviews_01400,USA Today,Mammogram benefits more modest than doctors thought,4,7
story_reviews_01401,HealthDay,"Mammograms Cut Breast Cancer Death Rates, But Only Modestly: Study",3,5
story_reviews_01402,AP Associated Press,Study finds mammograms offer modest benefit,3,6
story_reviews_01403,USA Today,Some appendicitis cases may not require ’emergency’ surgery,5,9
story_reviews_01404,Orlando Sentinel,Eat your blueberries! They may cut risk of diabetes and high blood pressure,1,1
story_reviews_01405,The New York Times,New Drugs Stir Debate on Rules of Clinical Trials,5,9
story_reviews_01406,HealthDay,Early Trial Suggests COPD Drug Might Help Some Asthmatics,4,7
story_reviews_01407,AP Associated Press,Spiriva as good as Serevent in asthma study,3,6
story_reviews_01408,Los Angeles Times,Small study suggests electrical stimulation of the brain can ease migraine pain,1,1
story_reviews_01409,WebMD,FDA Approves Krystexxa to Treat Gout,2,4
story_reviews_01410,CNN Health,Looming ruling on breast cancer drug splits patient advocates,4,7
story_reviews_01411,The Wall Street Journal,"Freeze! Zap! Bye-Bye, Fat",3,5
story_reviews_01412,Reuters Health,Researchers develop test for pregnancy complication,3,5
story_reviews_01413,The New York Times,Drug for Irritable Bowel Achieves Goals in Trial,4,7
story_reviews_01414,Reuters Health,Study backs prostate screening for high risk men,3,6
story_reviews_01415,NPR,No Cure For Morning Sickness Just Yet,4,6
story_reviews_01416,Los Angeles Times,"Nothing much works for morning sickness, study finds",2,2
story_reviews_01417,WebMD,Cholesterol-Lowering Drugs May Cut RA Risk,3,6
story_reviews_01418,HealthDay,Statins May Guard Against Rheumatoid Arthritis,3,5
story_reviews_01419,The Houston Chronicle,Your skin vs. the sun: A sunscreen pill?,2,2
story_reviews_01420,Reuters Health,Magic mushrooms may ease anxiety of cancer: study,2,4
story_reviews_01421,AP Associated Press,Picking right blood pressure medicine challenging,3,5
story_reviews_01422,USA Today,"Can a new supplement boost immunity, slow aging?",3,5
story_reviews_01423,HealthDay,Pancreatic Chemo Comparison Finds No Survival Boost,4,7
story_reviews_01424,The New York Times,Topical Gel Catches Up With Pills for Relief,4,8
story_reviews_01425,HealthDay,Experimental TB Test Called Fast and Accurate,3,5
story_reviews_01426,The New York Times,Study Shows SAMe May Ease Depression,3,6
story_reviews_01427,NPR,Breast Removal Reduces Cancer Risk In Some Women,2,3
story_reviews_01428,AP Associated Press,Benefits seen for high-risk women in ovary removal,5,9
story_reviews_01429,HealthDay,Preventive Surgeries May Be Lifesaver for Women at High Cancer Risk,3,6
story_reviews_01430,Reuters Health,Surgery prevents breast cancers in high-risk women,1,2
story_reviews_01431,HealthDay,Diabetes Drug Metformin Linked to Lower Lung Cancer Rate in Mice,5,9
story_reviews_01432,Los Angeles Times,"Arthroscopic rotator cuff surgery might benefit older people, study finds",1,1
story_reviews_01433,Reuters Health,Diabetes drug may keep lung cancer at bay,3,4
story_reviews_01434,The Houston Chronicle,New pathway to the heart,1,2
story_reviews_01435,HealthDay,Low-Dose Omega-3 Fatty Acids Don’t Protect Heart Patients,4,6
story_reviews_01436,WebMD,"Marijuana Relieves Chronic Pain, Research Shows",2,3
story_reviews_01437,Reuters Health,Pot may provide some chronic pain relief: study,4,8
story_reviews_01438,AP Associated Press,Study: More omega-3 fats didn’t aid heart patients,5,9
story_reviews_01439,Reuters Health,Omega-3 margarines fail to help in heart study,5,7
story_reviews_01440,Reuters Health,"Gaining on death, cooling therapy catches on slowly",5,10
story_reviews_01441,USA Today,"‘Breakthrough’ melanoma drug shrinks tumors, may prolong life*",4,7
story_reviews_01442,HealthDay,Biosynthetic Corneas Show Promise in Transplants,4,8
story_reviews_01443,Reuters Health,Scientists use synthetic corneas to restore vision,2,3
story_reviews_01444,WebMD,First Biosynthetic Corneas Implanted,5,9
story_reviews_01445,Reuters Health,New treatment for advanced melanoma shrinks tumors,2,4
story_reviews_01446,HealthDay,"In Early Trial, Targeted Therapy Fights Advanced Melanoma",4,7
story_reviews_01447,The Wall Street Journal,New Hope in Fatigue Fight,2,3
story_reviews_01448,The Philadelphia Inquirer,A surgeon’s hands or a robot’s?,2,4
story_reviews_01449,The New York Times,"Studying Acupuncture, One Needle Prick at a Time",3,5
story_reviews_01450,HealthDay,Virtual Colonoscopy Can Spot Cancers Outside Colon,0,0
story_reviews_01451,USA Today,Tai chi may ease fibromyalgia pain,4,7
story_reviews_01452,The New York Times,Tai Chi Reported to Ease Fibromyalgia,4,8
story_reviews_01453,AP Associated Press,Study shows value of quality-of-life cancer care,4,6
story_reviews_01454,AP Associated Press,"Tai chi eases fibromyalgia symptoms, study finds",2,3
story_reviews_01455,The New York Times,"Palliative Care Extends Life, Study Finds",4,7
story_reviews_01456,Los Angeles Times,Tai Chi improves symptoms of fibromyalgia,3,6
story_reviews_01459,HealthDay,Tai Chi May Help Ease Fibromyalgia,2,3
story_reviews_01460,NPR,Obesity Surgery Helps Diabetic Patients Kick Medicines,4,6
story_reviews_01461,HealthDay,Less Invasive Biopsies Gain Favor,2,3
story_reviews_01462,The Philadelphia Inquirer,"Beta-blockers used by musicians, athletes, students to enhance performance",2,4
story_reviews_01463,Los Angeles Times,"For diabetics, taking the sting out of insulin",4,7
story_reviews_01464,Reuters Health,Oral alternative to allergy shots improves hay fever,4,7
story_reviews_01465,WebMD,Study Shows a Probiotic Supplement May Help Treat Babies With Colic,2,3
story_reviews_01466,Reuters Health,"Burger and a statin to go? Or hold that, please?",5,9
story_reviews_01467,Reuters Health,Should belly fat prompt early colon cancer screens?,4,8
story_reviews_01468,Reuters Health,Spinal fluid proteins can help diagnose Alzheimer’s,1,1
story_reviews_01469,Reuters Health,Quick brain scan could screen for autism,3,5
story_reviews_01471,Reuters Health,Breath test may be able to detect common cancers,1,1
story_reviews_01472,Los Angeles Times,Effectiveness of statins is called into question,4,7
story_reviews_01473,WebMD,Spinal Fluid Test May Diagnose Alzheimer’s,3,6
story_reviews_01474,Reuters Health,Some evidence vitamin D might fight colds,4,6
story_reviews_01475,The New York Times,Phys Ed: How Much Does Knee Surgery Really Help?,5,9
story_reviews_01476,WebMD,Resveratrol May Slow Aging in Humans,1,1
story_reviews_01477,USA Today,"Low-carb, low-calorie diets can both result in weight loss",3,5
story_reviews_01478,Reuters Health,Ketamine lifts mood quickly in bipolar disorder,2,4
story_reviews_01479,Sun-Sentinel,Castration Drug Used as Autism Therapy,5,10
story_reviews_01480,Los Angeles Times,In the Works: Immunotherapy for food allergies,4,8
story_reviews_01481,AP Associated Press,Low-carb diet trumps low-fat on ‘good’ cholesterol,3,5
story_reviews_01482,The Mercury News,Mountain View physician invents device for clearing up dangerous blood clots,2,2
story_reviews_01483,NPR,Costly New Prostate Cancer Drug Works In Mysterious Ways,5,9
story_reviews_01484,HealthDay,Could Drinking Help Thwart Rheumatoid Arthritis?,2,3
story_reviews_01485,The Wall Street Journal,Is a Colonoscopy More Effective in High-Def?,4,7
story_reviews_01486,NPR,Common Diagnostic Test May Prolong Low Back Pain,2,3
story_reviews_01487,USA Today,Your Health: Should men also be screened for osteoporosis?,3,4
story_reviews_01488,The Boston Globe,The big thaw,5,9
story_reviews_01489,NPR,Tiny Eye Telescope Brings Back A World Of Sight,5,9
story_reviews_01490,Reuters Health,What “clinically proven” means for a beauty product,5,8
story_reviews_01491,The Wall Street Journal,New Test for Brain Injury on Horizon,3,4
story_reviews_01492,HealthDay,Avastin Largely Safe for Patients With Type of Advanced Lung Cancer,3,5
story_reviews_01493,The Houston Chronicle,Hate needles? Flu patch may take sting out of your fears,2,3
story_reviews_01494,AP Associated Press,Microneedles may make getting flu shots easier,2,3
story_reviews_01495,CNN Health,Can Ecstasy help ease post-traumatic stress?,2,3
story_reviews_01496,AP Associated Press,"Experimental diet pill shows promise, little risk",3,5
story_reviews_01497,The New York Times,An Artificial Heart Its Makers Say Could Be a Standard Replacement,2,4
story_reviews_01498,HealthDay,New Pill Found to Cut Weight With Few Side Effects: Study,4,8
story_reviews_01499,WebMD,"Diet Drug Lorcaserin Safe, Effective, Study Finds",3,6
story_reviews_01500,Chicago Sun-Times,A better way to see the brain,2,3
story_reviews_01501,Reuters Health,Higher vitamin E intake tied to lower dementia risk,4,6
story_reviews_01502,The New York Times,New Scan May Spot Alzheimerâ€™s,2,4
story_reviews_01503,HealthDay,Experts Issue New Guidelines on Breast Cancer Drugs,3,6
story_reviews_01504,Reuters Health,All kids should have cholesterol tests: study,4,6
story_reviews_01505,HealthDay,Screening Guidelines Miss Many Kids With High Cholesterol,3,4
story_reviews_01506,TIME,The Case for Universal Cholesterol Screening in Kids,2,2
story_reviews_01507,The Wall Street Journal,Study: Avidâ€™s Imaging Dye Can Detect Alzheimerâ€™s From Scan,3,4
story_reviews_01508,Los Angeles Times,Gallbladder removed through mouth in new surgical technique,1,1
story_reviews_01509,HealthDay,Fish Oil Supplements Linked to Lower Risk of Breast Cancer: Study,4,5
story_reviews_01510,WebMD,Fish Oil Linked to Lower Breast Cancer Risk,4,5
story_reviews_01511,WebMD,FDA OKs Implantable Telescope to Aid Vision,3,6
story_reviews_01512,AP Associated Press,FDA clears first implantable telescope for vision,5,9
story_reviews_01513,Reuters Health,“Mind-body” therapy shows promise for fibromyalgia,4,7
story_reviews_01514,HealthDay,"PSA Test Does Cut Prostate Cancer Deaths, Study Finds",3,5
story_reviews_01515,WebMD,Pill Treats Painful Fibroids,2,4
story_reviews_01516,Reuters Health,Medtronic insulin pump beats injections in study,1,1
story_reviews_01517,HealthDay,Statins May Lower Rates of Prostate Cancer Recurrence,5,9
story_reviews_01518,AP Associated Press,Cholesterol drugs for the healthy still debatable,4,8
story_reviews_01519,WebMD,Statins May Protect Prostate Cancer Patients,2,4
story_reviews_01520,USA Today,Progress made on artificial pancreas for diabetic patients,2,2
story_reviews_01521,HealthDay,Artificial Pancreas Continues to Show Promise,1,1
story_reviews_01522,Reuters Health,Scientists find way to predict timing of menopause,2,2
story_reviews_01523,The New York Times,Promise Seen for Detection of Alzheimerâ€™s,3,6
story_reviews_01524,CNN Health,Ladies: 5 ways to feel sexy again,1,1
story_reviews_01525,AP Associated Press,Stem cells reverse blindness caused by burns,3,5
story_reviews_01526,WebMD,Lots of Coffee Lowers Oral Cancer Risk,1,1
story_reviews_01527,CNN Health,Coffee may cut risk for some cancers,4,5
story_reviews_01528,The New York Times,New Tools for Helping Heart Patients,2,4
story_reviews_01529,Reuters Health,Experimental flu treatment may help related virus,3,4
story_reviews_01530,The Philadelphia Inquirer,‘Liberation procedure’ for multiple sclerosis sparks debate,4,8
story_reviews_01531,NPR,Generic Drug Could Save Many Trauma Patients,4,7
story_reviews_01532,Reuters Health,New “morning-after” pill effective and safe: FDA staff,3,4
story_reviews_01533,Reuters Health,Endometriosis? Robot surgery may not be the answer,3,6
story_reviews_01534,The New York Times,Eating Brown Rice to Cut Diabetes Risk,3,4
story_reviews_01535,Los Angeles Times,"The pros and cons of Prolia, Amgen’s new osteoporosis drug",5,9
story_reviews_01536,HealthDay,Drug That Stops Bleeding Could Save Lives,4,7
story_reviews_01537,AP Associated Press,Cheap drug could save tens of thousands,4,7
story_reviews_01538,The Oregonian,Portland cancer center among those offering experimental immune therapy ipilimumab,5,9
story_reviews_01539,Reuters Health,Merck drug improves sleep in insomnia study,1,1
story_reviews_01540,Los Angeles Times,Bioidentical hormones for menopausal symptoms,3,6
story_reviews_01541,USA Today,"In melanoma patients, immune therapy may boost survival",5,8
story_reviews_01542,Chicago Tribune,Study: One dose of radiation during breast cancer surgery is effective,3,6
story_reviews_01543,Reuters Health,Urine test improves prostate diagnosis: study,3,5
story_reviews_01544,Los Angeles Times,Low-dose combination of Avandia and metformin decreases progression to diabetes by two-thirds with few side effects,5,9
story_reviews_01546,WebMD,New Drug Spray May Help Premature Ejaculation,5,9
